Date,^GSPC,NKE,MSFT,SBUX
2010-04-15,1211.6700439453125,15.595881462097168,23.259700775146484,9.553289413452148
2010-04-16,1192.1300048828125,15.498979568481445,23.1090145111084,9.48866081237793
2010-04-19,1197.52001953125,15.583498001098633,23.387798309326172,9.465850830078125
2010-04-20,1207.1700439453125,15.74433422088623,23.628902435302734,9.602712631225586
2010-04-21,1205.93994140625,15.81856918334961,23.60630226135254,9.652129173278809
2010-04-22,1208.6700439453125,16.129901885986328,23.651514053344727,10.359216690063477
2010-04-23,1217.280029296875,16.061861038208008,23.327518463134766,10.363016128540039
2010-04-26,1212.050048828125,16.086597442626953,23.44053840637207,10.412437438964844
2010-04-27,1183.7099609375,15.822683334350586,23.244632720947266,10.085505485534668
2010-04-28,1191.3599853515625,15.76082706451416,23.289846420288086,9.967658042907715
2010-04-29,1206.780029296875,15.993820190429688,23.35765838623047,10.112115859985352
2010-04-30,1186.68994140625,15.651554107666016,23.011062622070312,9.876420021057129
2010-05-03,1202.260009765625,16.035053253173828,23.252172470092773,10.33260440826416
2010-05-04,1173.5999755859375,15.948455810546875,22.702136993408203,9.895429611206055
2010-05-05,1165.8699951171875,15.507224082946777,22.49116325378418,9.967658042907715
2010-05-06,1128.1500244140625,14.907220840454102,21.835636138916016,9.735762596130371
2010-05-07,1110.8800048828125,14.55876350402832,21.255464553833008,9.674938201904297
2010-05-10,1159.72998046875,15.804129600524902,21.80550193786621,10.279383659362793
2010-05-11,1155.7900390625,15.758767127990723,21.760292053222656,10.150131225585938
2010-05-12,1171.6700439453125,16.051546096801758,22.18223762512207,10.587308883666992
2010-05-13,1157.43994140625,15.577324867248535,22.03154754638672,10.431446075439453
2010-05-14,1135.6800537109375,15.204123497009277,21.797971725463867,10.077899932861328
2010-05-17,1136.93994140625,15.181442260742188,21.80550193786621,10.229962348937988
2010-05-18,1120.800048828125,15.037116050720215,21.646549224853516,10.104511260986328
2010-05-19,1115.050048828125,14.896918296813965,21.37408447265625,9.956250190734863
2010-05-20,1071.5899658203125,14.496909141540527,20.518821716308594,9.541882514953613
2010-05-21,1087.68994140625,14.719589233398438,20.314464569091797,9.614109992980957
2010-05-24,1073.6500244140625,14.709282875061035,19.883045196533203,9.530479431152344
2010-05-25,1074.030029296875,15.032990455627441,19.73166847229004,9.473455429077148
2010-05-26,1067.949951171875,14.952585220336914,18.929380416870117,9.393621444702148
2010-05-27,1103.06005859375,15.2371187210083,19.678688049316406,9.89162540435791
2010-05-28,1089.4100341796875,14.92371654510498,19.527315139770508,9.842206954956055
2010-06-01,1070.7099609375,14.676289558410645,19.595430374145508,9.769976615905762
2010-06-02,1098.3800048828125,15.05155086517334,20.0268497467041,10.104511260986328
2010-06-03,1102.8299560546875,15.237801551818848,20.32959747314453,10.210957527160645
2010-06-04,1064.8800048828125,14.645928382873535,19.51974868774414,9.941045761108398
2010-06-07,1050.469970703125,14.40172290802002,19.14130973815918,9.709151268005371
2010-06-08,1062.0,14.540383338928223,19.005075454711914,9.82699966430664
2010-06-09,1055.68994140625,14.488640785217285,18.76287841796875,10.001873970031738
2010-06-10,1086.8399658203125,14.848745346069336,18.921812057495117,10.256573677062988
2010-06-11,1091.5999755859375,14.968769073486328,19.421356201171875,10.32120132446289
2010-06-14,1089.6300048828125,14.945998191833496,19.300254821777344,10.439048767089844
2010-06-15,1115.22998046875,15.310233116149902,20.1176700592041,10.617720603942871
2010-06-16,1114.6099853515625,15.279193878173828,19.920886993408203,10.640531539916992
2010-06-17,1116.0400390625,15.432337760925293,19.958728790283203,10.636730194091797
2010-06-18,1117.510009765625,15.508912086486816,20.011714935302734,10.678544044494629
2010-06-21,1113.199951171875,15.386815071105957,19.640844345092773,10.651931762695312
2010-06-22,1095.31005859375,14.995676040649414,19.504608154296875,10.351614952087402
2010-06-23,1092.0400390625,15.008092880249023,19.156442642211914,10.385824203491211
2010-06-24,1073.68994140625,14.410000801086426,18.921812057495117,10.138725280761719
2010-06-25,1076.760009765625,14.511406898498535,18.566091537475586,10.191947937011719
2010-06-28,1074.5699462890625,14.590049743652344,18.399564743041992,10.032281875610352
2010-06-29,1041.239990234375,14.107847213745117,17.6427001953125,9.507668495178223
2010-06-30,1030.7099609375,13.97954273223877,17.41564178466797,9.237760543823242
2010-07-01,1027.3699951171875,14.087162971496582,17.5291690826416,9.374617576599121
2010-07-02,1022.5800170898438,14.043697357177734,17.612428665161133,9.256768226623535
2010-07-06,1028.06005859375,13.909178733825684,18.02871322631836,8.975456237792969
2010-07-07,1060.27001953125,14.188570022583008,18.392009735107422,9.275776863098145
2010-07-08,1070.25,14.544522285461426,18.475252151489258,9.443045616149902
2010-07-09,1077.9599609375,14.517620086669922,18.369295120239258,9.617915153503418
2010-07-12,1078.75,14.447244644165039,18.793149948120117,9.606512069702148
2010-07-13,1095.3399658203125,14.583837509155273,19.020204544067383,9.861213684082031
2010-07-14,1095.1700439453125,14.598328590393066,19.254840850830078,9.884023666381836
2010-07-15,1096.47998046875,14.621094703674316,19.307819366455078,9.933443069458008
2010-07-16,1064.8800048828125,14.271341323852539,18.838563919067383,9.636923789978027
2010-07-19,1071.25,14.198906898498535,19.09589958190918,9.690140724182129
2010-07-20,1083.47998046875,14.453458786010742,19.28512191772461,9.796586990356445
2010-07-21,1069.5899658203125,14.414142608642578,19.012643814086914,9.568495750427246
2010-07-22,1093.6700439453125,14.809415817260742,19.55759048461914,9.56088924407959
2010-07-23,1102.6600341796875,15.053614616394043,19.534889221191406,9.648327827453613
2010-07-26,1115.010009765625,15.152950286865234,19.754375457763672,9.652129173278809
2010-07-27,1113.8399658203125,15.248147964477539,19.799785614013672,9.572296142578125
2010-07-28,1106.1300048828125,15.130192756652832,19.640844345092773,9.500069618225098
2010-07-29,1101.530029296875,15.21711254119873,19.701396942138672,9.435439109802246
2010-07-30,1101.5999755859375,15.239877700805664,19.534889221191406,9.446847915649414
2010-08-02,1125.8599853515625,15.380597114562988,19.928457260131836,9.431558609008789
2010-08-03,1120.4599609375,15.128125190734863,19.799785614013672,9.446847915649414
2010-08-04,1127.239990234375,15.314382553100586,19.474332809448242,9.622636795043945
2010-08-05,1125.81005859375,15.326790809631348,19.201858520507812,9.622636795043945
2010-08-06,1121.6400146484375,15.306096076965332,19.33809471130371,9.679959297180176
2010-08-09,1127.7900390625,15.339213371276855,19.383501052856445,9.806069374084473
2010-08-10,1121.06005859375,15.295755386352539,18.974796295166016,9.706707954406738
2010-08-11,1089.469970703125,14.917034149169922,18.815853118896484,9.423916816711426
2010-08-12,1083.6099853515625,14.801138877868652,18.535804748535156,9.347479820251465
2010-08-13,1079.25,14.606598854064941,18.46769905090332,9.16787338256836
2010-08-16,1079.3800048828125,14.705940246582031,18.543376922607422,9.102907180786133
2010-08-17,1092.5400390625,14.840456008911133,18.80208969116211,9.286340713500977
2010-08-18,1094.1600341796875,14.950139045715332,18.885784149169922,9.362771034240723
2010-08-19,1075.6300048828125,14.763890266418457,18.596649169921875,9.186982154846191
2010-08-20,1071.68994140625,14.747331619262695,18.436853408813477,9.190800666809082
2010-08-23,1067.3599853515625,14.683178901672363,18.474903106689453,9.04940414428711
2010-08-24,1051.8699951171875,14.496923446655273,18.29227638244629,8.720749855041504
2010-08-25,1055.3299560546875,14.513477325439453,18.33793830871582,8.927116394042969
2010-08-26,1047.219970703125,14.567282676696777,18.124887466430664,8.892721176147461
2010-08-27,1064.5899658203125,14.681109428405762,18.208585739135742,8.969154357910156
2010-08-30,1048.9200439453125,14.561078071594238,17.9879207611084,8.953865051269531
2010-08-31,1049.3299560546875,14.486577033996582,17.858564376831055,8.781892776489258
2010-09-01,1080.2900390625,14.927377700805664,18.185754776000977,9.04940414428711
2010-09-02,1090.0999755859375,15.15588092803955,18.216188430786133,9.423916816711426
2010-09-03,1104.510009765625,15.423845291137695,18.482505798339844,9.58060073852539
2010-09-07,1091.8399658203125,15.376075744628906,18.23141098022461,9.504167556762695
2010-09-08,1098.8699951171875,15.400999069213867,18.208585739135742,9.469773292541504
2010-09-09,1104.1800537109375,15.355301856994629,18.269451141357422,9.488880157470703
2010-09-10,1109.550048828125,15.319982528686523,18.14771270751953,9.706707954406738
2010-09-13,1121.9000244140625,15.513174057006836,19.10645294189453,9.840465545654297
2010-09-14,1121.0999755859375,15.635732650756836,19.04558563232422,9.851926803588867
2010-09-15,1125.0699462890625,15.90369987487793,19.114065170288086,9.840465545654297
2010-09-16,1124.6600341796875,15.920318603515625,19.27385711669922,9.832818031311035
2010-09-17,1125.5899658203125,16.049118041992188,19.190155029296875,9.756387710571289
2010-09-20,1142.7099609375,16.279695510864258,19.349943161010742,10.043004035949707
2010-09-21,1139.780029296875,16.138439178466797,19.13689422607422,9.997145652770996
2010-09-22,1134.280029296875,16.05950355529785,18.725994110107422,9.90925121307373
2010-09-23,1124.8299560546875,16.1342830657959,18.589035034179688,9.725818634033203
2010-09-24,1148.6700439453125,16.528968811035156,18.855348587036133,9.985685348510742
2010-09-27,1142.1600341796875,16.433406829833984,18.817317962646484,9.993327140808105
2010-09-28,1147.699951171875,16.75123405456543,18.779264450073242,9.989502906799316
2010-09-29,1144.72998046875,16.60374641418457,18.64229393005371,9.859569549560547
2010-09-30,1141.199951171875,16.647369384765625,18.634685516357422,9.764036178588867
2010-10-01,1146.239990234375,16.67021942138672,18.55099868774414,9.913074493408203
2010-10-04,1137.030029296875,16.593358993530273,18.193361282348633,9.81753158569336
2010-10-05,1160.75,16.888336181640625,18.528160095214844,10.031538009643555
2010-10-06,1159.969970703125,16.890411376953125,18.589035034179688,9.974215507507324
2010-10-07,1158.06005859375,16.823942184448242,18.66512680053711,9.962749481201172
2010-10-08,1165.1500244140625,17.04205322265625,18.69556427001953,9.962749481201172
2010-10-11,1165.3199462890625,17.029605865478516,18.710783004760742,9.932178497314453
2010-10-12,1169.77001953125,17.01089096069336,18.893400192260742,10.371658325195312
2010-10-13,1178.0999755859375,17.03790283203125,19.281461715698242,10.417515754699707
2010-10-14,1173.81005859375,16.9859676361084,19.1977596282959,10.482481002807617
2010-10-15,1176.18994140625,17.03374671936035,19.43364906311035,10.524518013000488
2010-10-18,1184.7099609375,16.963115692138672,19.64670753479004,10.451911926269531
2010-10-19,1165.9000244140625,16.769929885864258,19.09884262084961,10.34873104095459
2010-10-20,1178.1700439453125,16.875873565673828,19.258636474609375,10.49012565612793
2010-10-21,1180.260009765625,17.056598663330078,19.34233283996582,10.42897891998291
2010-10-22,1183.0799560546875,17.017133712768555,19.3118953704834,10.887566566467285
2010-10-25,1185.6199951171875,17.044130325317383,19.16732406616211,10.849349021911621
2010-10-26,1185.6400146484375,16.996356964111328,19.707571029663086,10.902851104736328
2010-10-27,1182.449951171875,16.83225440979004,19.82171630859375,10.799667358398438
2010-10-28,1183.780029296875,16.8488712310791,19.99672508239746,10.78820514678955
2010-10-29,1183.260009765625,16.917423248291016,20.293474197387695,10.914314270019531
2010-11-01,1184.3800048828125,16.84679412841797,20.50653076171875,11.009854316711426
2010-11-02,1193.5699462890625,16.981815338134766,20.84132957458496,11.036605834960938
2010-11-03,1197.9599609375,16.99843406677246,20.567398071289062,11.120677947998047
2010-11-04,1221.06005859375,17.326642990112305,20.651100158691406,11.369078636169434
2010-11-05,1225.8499755859375,17.472055435180664,20.430438995361328,11.797090530395508
2010-11-08,1223.25,17.368188858032227,20.40000343322754,11.705373764038086
2010-11-09,1213.4000244140625,17.283021926879883,20.50653076171875,11.529585838317871
2010-11-10,1218.7099609375,17.424280166625977,20.498916625976562,11.644231796264648
2010-11-11,1213.5400390625,17.38065528869629,20.301084518432617,11.747410774230957
2010-11-12,1199.2099609375,17.16253662109375,19.989112854003906,11.537225723266602
2010-11-15,1197.75,16.99220848083496,19.935840606689453,11.766520500183105
2010-11-16,1178.3399658203125,16.7242374420166,19.7597599029541,11.451823234558105
2010-11-17,1178.5899658203125,16.907032012939453,19.57602882385254,11.509389877319336
2010-11-18,1196.68994140625,17.131376266479492,19.782737731933594,11.735820770263672
2010-11-19,1199.72998046875,17.825197219848633,19.667892456054688,11.80489730834961
2010-11-22,1197.8399658203125,17.848045349121094,19.698509216308594,11.847111701965332
2010-11-23,1180.72998046875,17.7109375,19.231504440307617,11.666738510131836
2010-11-24,1198.3499755859375,17.974760055541992,19.422903060913086,12.081214904785156
2010-11-26,1189.4000244140625,17.85634994506836,19.331031799316406,11.95073127746582
2010-11-29,1187.760009765625,17.6901798248291,19.376970291137695,11.816410064697266
2010-11-30,1180.550048828125,17.89166831970215,19.338682174682617,11.74349308013916
2010-12-01,1206.0699462890625,18.20533561706543,19.93583869934082,12.165644645690918
2010-12-02,1221.530029296875,18.3095645904541,20.586585998535156,12.57244873046875
2010-12-03,1224.7099609375,18.247026443481445,20.686119079589844,12.55709457397461
2010-12-06,1223.1199951171875,18.288721084594727,20.54831314086914,12.55709457397461
2010-12-07,1223.75,18.1761531829834,20.5712833404541,12.580117225646973
2010-12-08,1228.280029296875,18.20325469970703,20.846891403198242,12.503368377685547
2010-12-09,1233.0,18.234519958496094,20.7320556640625,12.434284210205078
2010-12-10,1240.4000244140625,18.303319931030273,20.931108474731445,12.507205963134766
2010-12-13,1240.4599609375,18.60141944885254,20.862205505371094,12.276941299438477
2010-12-14,1241.5899658203125,18.61184310913086,21.145471572875977,12.322994232177734
2010-12-15,1235.22998046875,18.465911865234375,21.321556091308594,12.230887413024902
2010-12-16,1242.8699951171875,18.60141944885254,21.428733825683594,12.507205963134766
2010-12-17,1243.9100341796875,18.772361755371094,21.359840393066406,12.58395767211914
2010-12-20,1247.0799560546875,18.81822967529297,21.290922164916992,12.637688636779785
2010-12-21,1254.5999755859375,19.24140739440918,21.4899845123291,12.610823631286621
2010-12-22,1258.8399658203125,18.126117706298828,21.581851959228516,12.637688636779785
2010-12-23,1256.77001953125,17.93849754333496,21.66607093811035,12.522555351257324
2010-12-27,1257.5400390625,17.892635345458984,21.4899845123291,12.461153984069824
2010-12-28,1258.510009765625,17.99686622619629,21.444049835205078,12.430448532104492
2010-12-29,1259.780029296875,17.775897979736328,21.413429260253906,12.47650146484375
2010-12-30,1257.8800048828125,17.8780460357666,21.321556091308594,12.438121795654297
2010-12-31,1257.6400146484375,17.80716896057129,21.36748695373535,12.330666542053223
2011-01-03,1271.8699951171875,17.946836471557617,21.421079635620117,12.760497093200684
2011-01-04,1270.199951171875,17.504892349243164,21.505294799804688,12.464986801147461
2011-01-05,1276.56005859375,17.61954116821289,21.4363956451416,12.415096282958984
2011-01-06,1273.8499755859375,17.461111068725586,22.06417465209961,12.265423774719238
2011-01-07,1271.5,17.413158416748047,21.895750045776367,12.580117225646973
2011-01-10,1269.75,17.546585083007812,21.604814529418945,12.576281547546387
2011-01-11,1274.47998046875,17.515317916870117,21.520612716674805,12.380555152893066
2011-01-12,1285.9599609375,17.454858779907227,21.85746192932129,12.35753059387207
2011-01-13,1283.760009765625,17.210954666137695,21.581851959228516,12.438121795654297
2011-01-14,1293.239990234375,17.525737762451172,21.66607093811035,12.549417495727539
2011-01-18,1295.02001953125,17.523649215698242,21.94167709350586,12.664551734924316
2011-01-19,1281.9200439453125,17.440269470214844,21.79621696472168,12.668388366699219
2011-01-20,1280.260009765625,17.317272186279297,21.70433807373047,12.733631134033203
2011-01-21,1283.3499755859375,17.156747817993164,21.451709747314453,12.74130630493164
2011-01-24,1290.8399658203125,17.23180389404297,21.72731590270996,12.852601051330566
2011-01-25,1291.1800537109375,17.277658462524414,21.78091049194336,12.914005279541016
2011-01-26,1296.6300048828125,17.51114845275879,22.03354835510254,12.69141674041748
2011-01-27,1299.5400390625,17.254735946655273,22.10245132446289,12.676063537597656
2011-01-28,1276.3399658203125,16.98163414001465,21.244993209838867,12.177162170410156
2011-01-31,1286.1199951171875,17.194278717041016,21.22968101501465,12.1003999710083
2011-02-01,1307.5899658203125,17.417339324951172,21.428733825683594,12.37672233581543
2011-02-02,1304.030029296875,17.492382049560547,21.39045524597168,12.35753059387207
2011-02-03,1307.0999755859375,17.46945571899414,21.168439865112305,12.41893482208252
2011-02-04,1310.8699951171875,17.873872756958008,21.26030921936035,12.503368377685547
2011-02-07,1319.050048828125,18.032310485839844,21.589515686035156,12.464835166931152
2011-02-08,1324.5699462890625,18.07608413696289,21.650758743286133,12.761521339416504
2011-02-09,1320.8800048828125,18.188657760620117,21.413429260253906,12.711433410644531
2011-02-10,1321.8699951171875,18.09276580810547,21.053598403930664,12.776937484741211
2011-02-11,1329.1500244140625,17.971858978271484,20.862205505371094,12.850144386291504
2011-02-14,1332.3199462890625,17.880130767822266,20.846891403198242,12.938769340515137
2011-02-15,1328.010009765625,17.834270477294922,20.762176513671875,12.784640312194824
2011-02-16,1336.3199462890625,17.875961303710938,20.808385848999023,12.934916496276855
2011-02-17,1340.4300537109375,17.936410903930664,20.95470428466797,12.907947540283203
2011-02-18,1343.010009765625,18.515953063964844,20.839191436767578,13.100601196289062
2011-02-22,1315.43994140625,18.184492111206055,20.47723960876465,12.626666069030762
2011-02-23,1307.4000244140625,17.96768569946289,20.47723960876465,12.295295715332031
2011-02-24,1306.0999755859375,18.03647804260254,20.61586570739746,12.295295715332031
2011-02-25,1319.8800048828125,18.340835571289062,20.44643783569336,12.52263069152832
2011-02-28,1327.219970703125,18.559730529785156,20.46953582763672,12.70758056640625
2011-03-01,1306.3299560546875,18.282468795776367,20.146093368530273,12.480247497558594
2011-03-02,1308.43994140625,18.413801193237305,20.08448600769043,12.414746284484863
2011-03-03,1330.969970703125,18.794551849365234,20.17689323425293,12.719139099121094
2011-03-04,1321.1500244140625,18.802915573120117,19.984365463256836,12.761521339416504
2011-03-07,1310.1300048828125,18.602083206176758,19.807241439819336,12.946475982666016
2011-03-08,1321.8199462890625,18.658571243286133,19.95355796813965,13.10445499420166
2011-03-09,1320.02001953125,18.60835838317871,19.938167572021484,13.30866527557373
2011-03-10,1295.1099853515625,18.447275161743164,19.56850814819336,14.630294799804688
2011-03-11,1304.280029296875,18.235979080200195,19.77644157409668,14.086997985839844
2011-03-14,1296.3900146484375,18.035146713256836,19.78413963317871,13.767192840576172
2011-03-15,1281.8699951171875,17.85105323791504,19.553104400634766,13.763335227966309
2011-03-16,1256.8800048828125,17.74437141418457,19.09104347229004,13.485909461975098
2011-03-17,1273.719970703125,17.867788314819336,19.083343505859375,13.520589828491211
2011-03-18,1279.2099609375,16.231843948364258,19.098739624023438,13.470494270324707
2011-03-21,1298.3800048828125,16.074941635131836,19.506895065307617,13.605356216430664
2011-03-22,1293.77001953125,15.784151077270508,19.48380470275879,13.46664047241211
2011-03-23,1297.5400390625,16.154438018798828,19.668622970581055,14.137086868286133
2011-03-24,1309.6600341796875,16.05193328857422,19.876558303833008,14.480020523071289
2011-03-25,1313.800048828125,16.037288665771484,19.73023223876953,14.217998504638672
2011-03-28,1310.18994140625,15.876199722290039,19.56850814819336,14.210298538208008
2011-03-29,1319.43994140625,15.974525451660156,19.6301212310791,14.202590942382812
2011-03-30,1328.260009765625,16.05611801147461,19.722532272338867,14.148642539978027
2011-03-31,1325.8299560546875,15.836450576782227,19.553104400634766,14.237268447875977
2011-04-01,1332.4100341796875,16.010089874267578,19.62241554260254,14.352865219116211
2011-04-04,1332.8699951171875,16.19419288635254,19.676326751708984,14.152497291564941
2011-04-05,1332.6300048828125,16.302968978881836,19.853445053100586,14.025347709655762
2011-04-06,1335.5400390625,16.45778465270996,20.138395309448242,14.021489143371582
2011-04-07,1333.510009765625,16.336442947387695,20.17689323425293,13.832686424255371
2011-04-08,1328.1700439453125,16.19000244140625,20.076784133911133,13.782605171203613
2011-04-11,1324.4599609375,16.344806671142578,20.007478713989258,13.674710273742676
2011-04-12,1314.1600341796875,16.359453201293945,19.74563217163086,13.782605171203613
2011-04-13,1314.4100341796875,16.612586975097656,19.737932205200195,13.798015594482422
2011-04-14,1314.52001953125,16.75275421142578,19.576208114624023,13.859661102294922
2011-04-15,1319.6800537109375,16.470327377319336,19.537708282470703,14.0176362991333
2011-04-18,1305.1400146484375,16.438955307006836,19.314376831054688,13.798015594482422
2011-04-19,1312.6199951171875,16.470327377319336,19.3682861328125,13.932867050170898
2011-04-20,1330.3599853515625,16.75065803527832,19.838048934936523,14.214146614074707
2011-04-21,1337.3800048828125,16.7757625579834,19.653223037719727,14.256537437438965
2011-04-25,1335.25,16.7590274810791,19.722532272338867,14.206446647644043
2011-04-26,1347.239990234375,16.72764778137207,20.169193267822266,14.102410316467285
2011-04-27,1355.6600341796875,16.970325469970703,20.315513610839844,14.32974624633789
2011-04-28,1360.47998046875,17.273658752441406,20.56964874267578,14.210298538208008
2011-04-29,1363.6099853515625,17.221363067626953,19.961267471313477,13.948287010192871
2011-05-02,1361.219970703125,17.204618453979492,19.761037826538086,14.133235931396484
2011-05-03,1356.6199951171875,17.083295822143555,19.876558303833008,13.986811637878418
2011-05-04,1347.3199462890625,17.319684982299805,20.0690860748291,14.090848922729492
2011-05-05,1335.0999755859375,17.28203582763672,19.86115264892578,14.063879013061523
2011-05-06,1340.199951171875,17.158599853515625,19.92275619506836,14.075432777404785
2011-05-09,1346.2900390625,17.344789505004883,19.891958236694336,13.96716594696045
2011-05-10,1357.1600341796875,17.46821403503418,19.768747329711914,14.009703636169434
2011-05-11,1342.0799560546875,17.292491912841797,19.530006408691406,13.839564323425293
2011-05-12,1348.6500244140625,17.69414520263672,19.49920082092285,14.094773292541504
2011-05-13,1337.77001953125,18.04561424255371,19.275867462158203,13.978765487670898
2011-05-16,1329.469970703125,17.838499069213867,18.921621322631836,13.595943450927734
2011-05-17,1328.97998046875,17.759010314941406,19.00688362121582,13.650080680847168
2011-05-18,1340.6800537109375,17.746456146240234,19.138660430908203,14.156641960144043
2011-05-19,1343.5999755859375,18.01422882080078,19.161916732788086,14.36158275604248
2011-05-20,1333.27001953125,17.792482376098633,18.983617782592773,14.156641960144043
2011-05-23,1317.3699951171875,17.49332046508789,18.73557472229004,14.09090805053711
2011-05-24,1316.280029296875,17.641857147216797,18.720073699951172,14.032901763916016
2011-05-25,1320.469970703125,17.403366088867188,18.751081466674805,13.96716594696045
2011-05-26,1325.68994140625,17.587467193603516,19.123151779174805,14.09090805053711
2011-05-27,1331.0999755859375,17.70252227783203,19.192914962768555,14.098642349243164
